
2025-12-30 03:40:00,40
2025-12-30 03:41:00,40.1
2025-12-30 03:42:00,64.9
2025-12-30 03:43:00,59.1
2025-12-30 03:44:00,59.5
2025-12-30 03:45:00,25.9
2025-12-30 03:46:00,63.4
2025-12-30 03:47:00,32.9
2025-12-30 03:48:00,60.1
2025-12-30 03:49:00,65
2025-12-30 03:50:00,20
2025-12-30 03:51:00,45.8
2025-12-30 03:52:00,60.1
2025-12-30 03:53:00,60
2025-12-30 03:54:00,81.1
2025-12-30 03:55:00,33.4
2025-12-30 03:56:00,46.2
2025-12-30 03:57:00,45.4
2025-12-30 03:58:00,39.6
2025-12-30 03:59:00,45.8
2025-12-30 04:00:00,33.4
2025-12-30 04:01:00,32.6
2025-12-30 04:02:00,111
2025-12-30 04:03:00,64.1
2025-12-30 04:04:00,40.1
2025-12-30 04:05:00,49.4
2025-12-30 04:06:00,26.3
2025-12-30 04:07:00,59.2
2025-12-30 04:08:00,59.1
2025-12-30 04:09:00,45.7
2025-12-30 04:10:00,26.7
2025-12-30 04:11:00,45.9
2025-12-30 04:12:00,133
2025-12-30 04:13:00,73.3
2025-12-30 04:14:00,40.1
2025-12-30 04:15:00,25.7
2025-12-30 04:16:00,59.2
2025-12-30 04:17:00,127
2025-12-30 04:18:00,52.9
2025-12-30 04:19:00,66.7
2025-12-30 04:20:00,40.1
2025-12-30 04:21:00,45.9
2025-12-30 04:22:00,59.5
2025-12-30 04:23:00,46.7
2025-12-30 04:24:00,66.6
2025-12-30 04:25:00,45.4
2025-12-30 04:26:00,19.6
2025-12-30 04:27:00,52.8
2025-12-30 04:28:00,52
2025-12-30 04:29:00,60.1
2025-12-30 04:30:00,46.7
2025-12-30 04:31:00,70.9
2025-12-30 04:32:00,46.2
2025-12-30 04:33:00,46.8
2025-12-30 04:34:00,92.9
2025-12-30 04:35:00,52.5
2025-12-30 04:36:00,57
2025-12-30 04:37:00,64.1
2025-12-30 04:38:00,98.4
2025-12-30 04:39:00,106
2025-12-30 04:40:00,20.1
2025-12-30 04:41:00,12.9
2025-12-30 04:42:00,52.9
2025-12-30 04:43:00,46.8
2025-12-30 04:44:00,100
2025-12-30 04:45:00,20
2025-12-30 04:46:00,45.4
2025-12-30 04:47:00,133
2025-12-30 04:48:00,84.1
2025-12-30 04:49:00,39.2
2025-12-30 04:50:00,46.6
2025-12-30 04:51:00,32.2
2025-12-30 04:52:00,52.9
2025-12-30 04:53:00,112
2025-12-30 04:54:00,66.2
2025-12-30 04:55:00,13.4
2025-12-30 04:56:00,39.1
2025-12-30 04:57:00,46.2
2025-12-30 04:58:00,60
2025-12-30 04:59:00,120
2025-12-30 05:00:00,32.9
2025-12-30 05:01:00,32.9
2025-12-30 05:02:00,46.7
2025-12-30 05:03:00,80
2025-12-30 05:04:00,98.8
2025-12-30 05:05:00,66.7
2025-12-30 05:06:00,32.8
2025-12-30 05:07:00,112
2025-12-30 05:08:00,86.6
2025-12-30 05:09:00,99.6
2025-12-30 05:10:00,40
2025-12-30 05:11:00,39.6
2025-12-30 05:12:00,59.5
2025-12-30 05:13:00,120
2025-12-30 05:14:00,65.7
2025-12-30 05:15:00,53.4
2025-12-30 05:16:00,20.1
2025-12-30 05:17:00,172
2025-12-30 05:18:00,98.9
2025-12-30 05:19:00,59.1
2025-12-30 05:20:00,52.9
2025-12-30 05:21:00,33.5
2025-12-30 05:22:00,120
2025-12-30 05:23:00,133
2025-12-30 05:24:00,78.8
2025-12-30 05:25:00,40.1
2025-12-30 05:26:00,25.8
2025-12-30 05:27:00,112
2025-12-30 05:28:00,98.3
2025-12-30 05:29:00,65.8
2025-12-30 05:30:00,26.3
2025-12-30 05:31:00,38.4
2025-12-30 05:32:00,155
2025-12-30 05:33:00,118
2025-12-30 05:34:00,72.5
2025-12-30 05:35:00,46.2
2025-12-30 05:36:00,26.3
2025-12-30 05:37:00,65.3
2025-12-30 05:38:00,71.6
2025-12-30 05:39:00,136
2025-12-30 05:40:00,32.8
2025-12-30 05:41:00,20.1
2025-12-30 05:42:00,89.7
2025-12-30 05:43:00,53.3
2025-12-30 05:44:00,77.1
2025-12-30 05:45:00,53.3
2025-12-30 05:46:00,20.1
2025-12-30 05:47:00,144
2025-12-30 05:48:00,120
2025-12-30 05:49:00,106
2025-12-30 05:50:00,45.7
2025-12-30 05:51:00,59.2
2025-12-30 05:52:00,65.5
2025-12-30 05:53:00,127
2025-12-30 05:54:00,73.3
2025-12-30 05:55:00,38.4
2025-12-30 05:56:00,31.6
2025-12-30 05:57:00,145
2025-12-30 05:58:00,95.8
2025-12-30 05:59:00,239
2025-12-30 06:00:00,46.7
2025-12-30 06:01:00,39.1
2025-12-30 06:02:00,207
2025-12-30 06:03:00,91.3
2025-12-30 06:04:00,205
2025-12-30 06:05:00,45.9
2025-12-30 06:06:00,33.3
2025-12-30 06:07:00,92.8
2025-12-30 06:08:00,260
2025-12-30 06:09:00,147
2025-12-30 06:10:00,20
2025-12-30 06:11:00,20.1
2025-12-30 06:12:00,193
2025-12-30 06:13:00,171
2025-12-30 06:14:00,147
2025-12-30 06:15:00,39.2
2025-12-30 06:16:00,40
2025-12-30 06:17:00,283
2025-12-30 06:18:00,257
2025-12-30 06:19:00,241
2025-12-30 06:20:00,25.3
2025-12-30 06:21:00,39.2
2025-12-30 06:22:00,106
2025-12-30 06:23:00,57.5
2025-12-30 06:24:00,167
2025-12-30 06:25:00,78.7
2025-12-30 06:26:00,26.7
2025-12-30 06:27:00,194
2025-12-30 06:28:00,187
2025-12-30 06:29:00,253
2025-12-30 06:30:00,85.8
2025-12-30 06:31:00,45.9
2025-12-30 06:32:00,238
2025-12-30 06:33:00,185
2025-12-30 06:34:00,205
2025-12-30 06:35:00,73.3
2025-12-30 06:36:00,46.7
2025-12-30 06:37:00,225
2025-12-30 06:38:00,267
2025-12-30 06:39:00,280
2025-12-30 06:40:00,66.8
2025-12-30 06:41:00,59.6
2025-12-30 06:42:00,293
2025-12-30 06:43:00,359
2025-12-30 06:44:00,248
2025-12-30 06:45:00,45
2025-12-30 06:46:00,44.3
2025-12-30 06:47:00,287
2025-12-30 06:48:00,170
2025-12-30 06:49:00,340
2025-12-30 06:50:00,52.2
2025-12-30 06:51:00,46.7
2025-12-30 06:52:00,367
2025-12-30 06:53:00,140
2025-12-30 06:54:00,313
2025-12-30 06:55:00,53.4
2025-12-30 06:56:00,33.4
2025-12-30 06:57:00,379
2025-12-30 06:58:00,251
2025-12-30 06:59:00,302
2025-12-30 07:00:00,86.2
2025-12-30 07:01:00,46.8
2025-12-30 07:02:00,247
2025-12-30 07:03:00,287
2025-12-30 07:04:00,440
2025-12-30 07:05:00,233
2025-12-30 07:06:00,26.7
2025-12-30 07:07:00,300
2025-12-30 07:08:00,267
2025-12-30 07:09:00,407
2025-12-30 07:10:00,327
2025-12-30 07:11:00,52.9
2025-12-30 07:12:00,386
2025-12-30 07:13:00,347
2025-12-30 07:14:00,178
2025-12-30 07:15:00,180
2025-12-30 07:16:00,46.3
2025-12-30 07:17:00,211
2025-12-30 07:18:00,267
2025-12-30 07:19:00,240
2025-12-30 07:20:00,267
2025-12-30 07:21:00,45.5
2025-12-30 07:22:00,319
2025-12-30 07:23:00,160
2025-12-30 07:24:00,253
2025-12-30 07:25:00,273
2025-12-30 07:26:00,32.5
2025-12-30 07:27:00,336
2025-12-30 07:28:00,373
2025-12-30 07:29:00,300
2025-12-30 07:30:00,220
2025-12-30 07:31:00,45.4
2025-12-30 07:32:00,264
2025-12-30 07:33:00,265
2025-12-30 07:34:00,257
2025-12-30 07:35:00,294
2025-12-30 07:36:00,40.1
2025-12-30 07:37:00,287
2025-12-30 07:38:00,158
2025-12-30 07:39:00,193
2025-12-30 07:40:00,210
2025-12-30 07:41:00,58.5
2025-12-30 07:42:00,273
2025-12-30 07:43:00,133
2025-12-30 07:44:00,273
2025-12-30 07:45:00,329
2025-12-30 07:46:00,253
2025-12-30 07:47:00,240
2025-12-30 07:48:00,260
2025-12-30 07:49:00,427
2025-12-30 07:50:00,248
2025-12-30 07:51:00,260
2025-12-30 07:52:00,254
2025-12-30 07:53:00,260
2025-12-30 07:54:00,246
2025-12-30 07:55:00,387
2025-12-30 07:56:00,390
2025-12-30 07:57:00,293
2025-12-30 07:58:00,367
2025-12-30 07:59:00,211
2025-12-30 08:00:00,322
2025-12-30 08:01:00,293
2025-12-30 08:02:00,179
2025-12-30 08:03:00,253
2025-12-30 08:04:00,284
2025-12-30 08:05:00,227
2025-12-30 08:06:00,484
2025-12-30 08:07:00,232
2025-12-30 08:08:00,340
2025-12-30 08:09:00,327
2025-12-30 08:10:00,236
2025-12-30 08:11:00,373
2025-12-30 08:12:00,233
2025-12-30 08:13:00,270
2025-12-30 08:14:00,406
2025-12-30 08:15:00,358
2025-12-30 08:16:00,246
2025-12-30 08:17:00,381
2025-12-30 08:18:00,447
2025-12-30 08:19:00,306
2025-12-30 08:20:00,365
2025-12-30 08:21:00,293
2025-12-30 08:22:00,319
2025-12-30 08:23:00,233
2025-12-30 08:24:00,296
2025-12-30 08:25:00,84.6
2025-12-30 08:26:00,337
2025-12-30 08:27:00,124
2025-12-30 08:28:00,226
2025-12-30 08:29:00,387
2025-12-30 08:30:00,368
2025-12-30 08:31:00,153
2025-12-30 08:32:00,199
2025-12-30 08:33:00,253
2025-12-30 08:34:00,249
2025-12-30 08:35:00,39.3
2025-12-30 08:36:00,65.4
2025-12-30 08:37:00,182
2025-12-30 08:38:00,301
2025-12-30 08:39:00,322
2025-12-30 08:40:00,287
2025-12-30 08:41:00,63.4
2025-12-30 08:42:00,310
2025-12-30 08:43:00,228
2025-12-30 08:44:00,201
2025-12-30 08:45:00,400
2025-12-30 08:46:00,44.9
2025-12-30 08:47:00,227
2025-12-30 08:48:00,467
2025-12-30 08:49:00,290
2025-12-30 08:50:00,193
2025-12-30 08:51:00,39.2
2025-12-30 08:52:00,72.8
2025-12-30 08:53:00,215
2025-12-30 08:54:00,270
2025-12-30 08:55:00,277
2025-12-30 08:56:00,33.3
2025-12-30 08:57:00,262
2025-12-30 08:58:00,259
2025-12-30 08:59:00,292
2025-12-30 09:00:00,227
2025-12-30 09:01:00,59.4
2025-12-30 09:02:00,66.6
2025-12-30 09:03:00,417
2025-12-30 09:04:00,293
2025-12-30 09:05:00,307
2025-12-30 09:06:00,59.5
2025-12-30 09:07:00,140
2025-12-30 09:08:00,137
2025-12-30 09:09:00,249
2025-12-30 09:10:00,133
2025-12-30 09:11:00,53.4
2025-12-30 09:12:00,252
2025-12-30 09:13:00,240
2025-12-30 09:14:00,325
2025-12-30 09:15:00,196
2025-12-30 09:16:00,40.1
2025-12-30 09:17:00,343
2025-12-30 09:18:00,220
2025-12-30 09:19:00,249
2025-12-30 09:20:00,200
2025-12-30 09:21:00,33.4
2025-12-30 09:22:00,200
2025-12-30 09:23:00,283
2025-12-30 09:24:00,105
2025-12-30 09:25:00,207
2025-12-30 09:26:00,381
2025-12-30 09:27:00,455
2025-12-30 09:28:00,233
2025-12-30 09:29:00,238
2025-12-30 09:30:00,274
2025-12-30 09:31:00,316
2025-12-30 09:32:00,254
2025-12-30 09:33:00,219
2025-12-30 09:34:00,413
2025-12-30 09:35:00,129
2025-12-30 09:36:00,227
2025-12-30 09:37:00,459
2025-12-30 09:38:00,140
2025-12-30 09:39:00,193
2025-12-30 09:40:00,150
2025-12-30 09:41:00,194
2025-12-30 09:42:00,309
2025-12-30 09:43:00,224
2025-12-30 09:44:00,273
2025-12-30 09:45:00,180
2025-12-30 09:46:00,207
2025-12-30 09:47:00,280
2025-12-30 09:48:00,120
2025-12-30 09:49:00,353
2025-12-30 09:50:00,253
2025-12-30 09:51:00,186
2025-12-30 09:52:00,253
2025-12-30 09:53:00,293
2025-12-30 09:54:00,388
2025-12-30 09:55:00,227
2025-12-30 09:56:00,273
2025-12-30 09:57:00,440
2025-12-30 09:58:00,333
2025-12-30 09:59:00,287
2025-12-30 10:00:00,199
2025-12-30 10:01:00,307
2025-12-30 10:02:00,239
2025-12-30 10:03:00,193
2025-12-30 10:04:00,387
2025-12-30 10:05:00,79
2025-12-30 10:06:00,313
2025-12-30 10:07:00,165
2025-12-30 10:08:00,53.4
2025-12-30 10:09:00,261
2025-12-30 10:10:00,159
2025-12-30 10:11:00,372
2025-12-30 10:12:00,233
2025-12-30 10:13:00,133
2025-12-30 10:14:00,146
2025-12-30 10:15:00,274
2025-12-30 10:16:00,282
2025-12-30 10:17:00,196
2025-12-30 10:18:00,227
2025-12-30 10:19:00,346
2025-12-30 10:20:00,203
2025-12-30 10:21:00,307
2025-12-30 10:22:00,299
2025-12-30 10:23:00,292
2025-12-30 10:24:00,308
2025-12-30 10:25:00,283
2025-12-30 10:26:00,156
2025-12-30 10:27:00,146
2025-12-30 10:28:00,105
2025-12-30 10:29:00,218
2025-12-30 10:30:00,220
2025-12-30 10:31:00,212
2025-12-30 10:32:00,228
2025-12-30 10:33:00,342
2025-12-30 10:34:00,245
2025-12-30 10:35:00,127
2025-12-30 10:36:00,157
2025-12-30 10:37:00,104
2025-12-30 10:38:00,71.3
2025-12-30 10:39:00,324
2025-12-30 10:40:00,158
2025-12-30 10:41:00,152
2025-12-30 10:42:00,257
2025-12-30 10:43:00,174
2025-12-30 10:44:00,221
2025-12-30 10:45:00,180
2025-12-30 10:46:00,167
2025-12-30 10:47:00,206
2025-12-30 10:48:00,33.4
2025-12-30 10:49:00,220
2025-12-30 10:50:00,228
2025-12-30 10:51:00,191
2025-12-30 10:52:00,218
2025-12-30 10:53:00,287
2025-12-30 10:54:00,223
2025-12-30 10:55:00,170
2025-12-30 10:56:00,207
2025-12-30 10:57:00,223
2025-12-30 10:58:00,233
2025-12-30 10:59:00,219
2025-12-30 11:00:00,117
2025-12-30 11:01:00,367
2025-12-30 11:02:00,273
2025-12-30 11:03:00,260
2025-12-30 11:04:00,367
2025-12-30 11:05:00,117
2025-12-30 11:06:00,308
2025-12-30 11:07:00,237
2025-12-30 11:08:00,31.7
2025-12-30 11:09:00,328
2025-12-30 11:10:00,73.3
2025-12-30 11:11:00,160
2025-12-30 11:12:00,311
2025-12-30 11:13:00,287
2025-12-30 11:14:00,224
2025-12-30 11:15:00,211
2025-12-30 11:16:00,405
2025-12-30 11:17:00,160
2025-12-30 11:18:00,153
2025-12-30 11:19:00,354
2025-12-30 11:20:00,233
2025-12-30 11:21:00,203
2025-12-30 11:22:00,392
2025-12-30 11:23:00,290
2025-12-30 11:24:00,220
2025-12-30 11:25:00,220
2025-12-30 11:26:00,367
2025-12-30 11:27:00,219
2025-12-30 11:28:00,196
2025-12-30 11:29:00,134
2025-12-30 11:30:00,240
2025-12-30 11:31:00,353
2025-12-30 11:32:00,267
2025-12-30 11:33:00,45
2025-12-30 11:34:00,247
2025-12-30 11:35:00,105
2025-12-30 11:36:00,167
2025-12-30 11:37:00,307
2025-12-30 11:38:00,119
2025-12-30 11:39:00,280
2025-12-30 11:40:00,95.1
2025-12-30 11:41:00,240
2025-12-30 11:42:00,173
2025-12-30 11:43:00,273
2025-12-30 11:44:00,258
2025-12-30 11:45:00,119
2025-12-30 11:46:00,238
2025-12-30 11:47:00,167
2025-12-30 11:48:00,102
2025-12-30 11:49:00,192
2025-12-30 11:50:00,239
2025-12-30 11:51:00,281
2025-12-30 11:52:00,293
2025-12-30 11:53:00,122
2025-12-30 11:54:00,204
2025-12-30 11:55:00,131
2025-12-30 11:56:00,341
2025-12-30 11:57:00,342
2025-12-30 11:58:00,243
2025-12-30 11:59:00,256
2025-12-30 12:00:00,153
2025-12-30 12:01:00,165
2025-12-30 12:02:00,160
2025-12-30 12:03:00,179
2025-12-30 12:04:00,295
2025-12-30 12:05:00,64.3
2025-12-30 12:06:00,365
2025-12-30 12:07:00,145
2025-12-30 12:08:00,150
2025-12-30 12:09:00,183
2025-12-30 12:10:00,186
2025-12-30 12:11:00,276
2025-12-30 12:12:00,110
2025-12-30 12:13:00,212
2025-12-30 12:14:00,233
2025-12-30 12:15:00,91.3
2025-12-30 12:16:00,125
2025-12-30 12:17:00,260
2025-12-30 12:18:00,209
2025-12-30 12:19:00,376
2025-12-30 12:20:00,133
2025-12-30 12:21:00,240
2025-12-30 12:22:00,307
2025-12-30 12:23:00,153
2025-12-30 12:24:00,240
2025-12-30 12:25:00,70.5
2025-12-30 12:26:00,342
2025-12-30 12:27:00,367
2025-12-30 12:28:00,132
2025-12-30 12:29:00,173
2025-12-30 12:30:00,132
2025-12-30 12:31:00,313
2025-12-30 12:32:00,217
2025-12-30 12:33:00,213
2025-12-30 12:34:00,190
2025-12-30 12:35:00,103
2025-12-30 12:36:00,117
2025-12-30 12:37:00,180
2025-12-30 12:38:00,60.1
2025-12-30 12:39:00,348
2025-12-30 12:40:00,33.3
2025-12-30 12:41:00,279
2025-12-30 12:42:00,267
2025-12-30 12:43:00,208
2025-12-30 12:44:00,307
2025-12-30 12:45:00,173
2025-12-30 12:46:00,245
2025-12-30 12:47:00,133
2025-12-30 12:48:00,182
2025-12-30 12:49:00,318
2025-12-30 12:50:00,133
2025-12-30 12:51:00,250
2025-12-30 12:52:00,191
2025-12-30 12:53:00,207
2025-12-30 12:54:00,227
2025-12-30 12:55:00,149
2025-12-30 12:56:00,160
2025-12-30 12:57:00,220
2025-12-30 12:58:00,183
2025-12-30 12:59:00,253
2025-12-30 13:00:00,46.2
2025-12-30 13:01:00,110
2025-12-30 13:02:00,128
2025-12-30 13:03:00,145
2025-12-30 13:04:00,153
2025-12-30 13:05:00,133
2025-12-30 13:06:00,249
2025-12-30 13:07:00,252
2025-12-30 13:08:00,253
2025-12-30 13:09:00,73.4
2025-12-30 13:10:00,105
2025-12-30 13:11:00,227
2025-12-30 13:12:00,195
2025-12-30 13:13:00,213
2025-12-30 13:14:00,160
2025-12-30 13:15:00,89.5
2025-12-30 13:16:00,307
2025-12-30 13:17:00,340
2025-12-30 13:18:00,44.9
2025-12-30 13:19:00,273
2025-12-30 13:20:00,65.4
2025-12-30 13:21:00,208
2025-12-30 13:22:00,245
2025-12-30 13:23:00,140
2025-12-30 13:24:00,253
2025-12-30 13:25:00,89.2
2025-12-30 13:26:00,283
2025-12-30 13:27:00,120
2025-12-30 13:28:00,253
2025-12-30 13:29:00,295
2025-12-30 13:30:00,136
2025-12-30 13:31:00,257
2025-12-30 13:32:00,157
2025-12-30 13:33:00,287
2025-12-30 13:34:00,129
2025-12-30 13:35:00,51.9
2025-12-30 13:36:00,273
2025-12-30 13:37:00,193
2025-12-30 13:38:00,214
2025-12-30 13:39:00,79.2
2025-12-30 13:40:00,119
2025-12-30 13:41:00,278
2025-12-30 13:42:00,126
2025-12-30 13:43:00,333
2025-12-30 13:44:00,292
2025-12-30 13:45:00,32.5
2025-12-30 13:46:00,133
2025-12-30 13:47:00,89.6
2025-12-30 13:48:00,200
2025-12-30 13:49:00,308
2025-12-30 13:50:00,113
2025-12-30 13:51:00,132
2025-12-30 13:52:00,65.8
2025-12-30 13:53:00,122
2025-12-30 13:54:00,66.6
2025-12-30 13:55:00,32.6
2025-12-30 13:56:00,72.9
2025-12-30 13:57:00,122
2025-12-30 13:58:00,254
2025-12-30 13:59:00,180
2025-12-30 14:00:00,200
2025-12-30 14:01:00,186
2025-12-30 14:02:00,52.9
2025-12-30 14:03:00,377
2025-12-30 14:04:00,240
2025-12-30 14:05:00,141
2025-12-30 14:06:00,200
2025-12-30 14:07:00,57.6
2025-12-30 14:08:00,253
2025-12-30 14:09:00,180
2025-12-30 14:10:00,120
2025-12-30 14:11:00,227
2025-12-30 14:12:00,59.5
2025-12-30 14:13:00,258
2025-12-30 14:14:00,187
2025-12-30 14:15:00,46.8
2025-12-30 14:16:00,400
2025-12-30 14:17:00,73.4
2025-12-30 14:18:00,327
2025-12-30 14:19:00,173
2025-12-30 14:20:00,113
2025-12-30 14:21:00,218
2025-12-30 14:22:00,46.7
2025-12-30 14:23:00,128
2025-12-30 14:24:00,99.2
2025-12-30 14:25:00,107
2025-12-30 14:26:00,206
2025-12-30 14:27:00,40
2025-12-30 14:28:00,147
2025-12-30 14:29:00,167
2025-12-30 14:30:00,92.9
2025-12-30 14:31:00,73.3
2025-12-30 14:32:00,44.6
2025-12-30 14:33:00,233
2025-12-30 14:34:00,162
2025-12-30 14:35:00,147
2025-12-30 14:36:00,191
2025-12-30 14:37:00,71.6
2025-12-30 14:38:00,200
2025-12-30 14:39:00,236
2025-12-30 14:40:00,59.6
2025-12-30 14:41:00,233
2025-12-30 14:42:00,53.4
2025-12-30 14:43:00,192
2025-12-30 14:44:00,227
2025-12-30 14:45:00,187
2025-12-30 14:46:00,203
2025-12-30 14:47:00,45
2025-12-30 14:48:00,256
2025-12-30 14:49:00,217
2025-12-30 14:50:00,113
2025-12-30 14:51:00,218
2025-12-30 14:52:00,60.1
2025-12-30 14:53:00,189
2025-12-30 14:54:00,207
2025-12-30 14:55:00,127
2025-12-30 14:56:00,90.1
2025-12-30 14:57:00,46.2
2025-12-30 14:58:00,220
2025-12-30 14:59:00,120
2025-12-30 15:00:00,120
2025-12-30 15:01:00,221
2025-12-30 15:02:00,52.8
2025-12-30 15:03:00,293
2025-12-30 15:04:00,284
2025-12-30 15:05:00,109
2025-12-30 15:06:00,235
2025-12-30 15:07:00,39.6
2025-12-30 15:08:00,177
2025-12-30 15:09:00,145
2025-12-30 15:10:00,78.8
2025-12-30 15:11:00,143
2025-12-30 15:12:00,51.7
2025-12-30 15:13:00,189
2025-12-30 15:14:00,127
2025-12-30 15:15:00,40.1
2025-12-30 15:16:00,198
2025-12-30 15:17:00,78.3
2025-12-30 15:18:00,188
2025-12-30 15:19:00,195
2025-12-30 15:20:00,26.8
2025-12-30 15:21:00,173
2025-12-30 15:22:00,70
2025-12-30 15:23:00,127
2025-12-30 15:24:00,346
2025-12-30 15:25:00,59.6
2025-12-30 15:26:00,165
2025-12-30 15:27:00,46.3
2025-12-30 15:28:00,186
2025-12-30 15:29:00,173
2025-12-30 15:30:00,147
2025-12-30 15:31:00,167
2025-12-30 15:32:00,39.2
2025-12-30 15:33:00,240
2025-12-30 15:34:00,246
