time,cpu_util
2025-12-30 21:50:00,196
2025-12-30 21:55:00,162
2025-12-30 22:00:00,181
2025-12-30 22:05:00,191
2025-12-30 22:10:00,191
2025-12-30 22:15:00,187
2025-12-30 22:20:00,171
2025-12-30 22:25:00,129
2025-12-30 22:30:00,167
2025-12-30 22:35:00,122
2025-12-30 22:40:00,273
2025-12-30 22:45:00,165
2025-12-30 22:50:00,180
2025-12-30 22:55:00,175
2025-12-30 23:00:00,218
2025-12-30 23:05:00,201
2025-12-30 23:10:00,158
2025-12-30 23:15:00,159
2025-12-30 23:20:00,172
2025-12-30 23:25:00,178
2025-12-30 23:30:00,185
2025-12-30 23:35:00,166
2025-12-30 23:40:00,188
2025-12-30 23:45:00,170
2025-12-30 23:50:00,120
2025-12-30 23:55:00,152
2025-12-31 00:00:00,126
2025-12-31 00:05:00,120
2025-12-31 00:10:00,118
2025-12-31 00:15:00,113
2025-12-31 00:20:00,100
2025-12-31 00:25:00,115
2025-12-31 00:30:00,99.2
2025-12-31 00:35:00,98.6
2025-12-31 00:40:00,105
2025-12-31 00:45:00,98.7
2025-12-31 00:50:00,75.0
2025-12-31 00:55:00,81.1
2025-12-31 01:00:00,73.9
2025-12-31 01:05:00,90.1
2025-12-31 01:10:00,74.4
2025-12-31 01:15:00,69.1
2025-12-31 01:20:00,66.6
2025-12-31 01:25:00,83.2
2025-12-31 01:30:00,74.1
2025-12-31 01:35:00,79.6
2025-12-31 01:40:00,65.8
2025-12-31 01:45:00,89.6
2025-12-31 01:50:00,71.1
2025-12-31 01:55:00,57.0
2025-12-31 02:00:00,87.3
2025-12-31 02:05:00,71.7
2025-12-31 02:10:00,69.8
2025-12-31 02:15:00,66.2
2025-12-31 02:20:00,74.1
2025-12-31 02:25:00,54.7
2025-12-31 02:30:00,74.4
2025-12-31 02:35:00,68.7
2025-12-31 02:40:00,50.2
2025-12-31 02:45:00,64.8
2025-12-31 02:50:00,55.2
2025-12-31 02:55:00,65.2
2025-12-31 03:00:00,65.9
2025-12-31 03:05:00,68.7
2025-12-31 03:10:00,50.2
2025-12-31 03:15:00,59.1
2025-12-31 03:20:00,72.8
2025-12-31 03:25:00,55.2
2025-12-31 03:30:00,38.2
2025-12-31 03:35:00,62.3
2025-12-31 03:40:00,66.1
2025-12-31 03:45:00,54.3
2025-12-31 03:50:00,55.4
2025-12-31 03:55:00,58.0
2025-12-31 04:00:00,75.5
2025-12-31 04:05:00,59.2
2025-12-31 04:10:00,80.7
2025-12-31 04:15:00,53.1
2025-12-31 04:20:00,88.4
2025-12-31 04:25:00,88.7
2025-12-31 04:30:00,63.7
2025-12-31 04:35:00,55.4
2025-12-31 04:40:00,59.8
2025-12-31 04:45:00,63.1
2025-12-31 04:50:00,63.4
2025-12-31 04:55:00,70.0
2025-12-31 05:00:00,67.1
2025-12-31 05:05:00,85.3
2025-12-31 05:10:00,84.4
2025-12-31 05:15:00,122
2025-12-31 05:20:00,86.0
2025-12-31 05:25:00,76.6
2025-12-31 05:30:00,138
2025-12-31 05:35:00,111
2025-12-31 05:40:00,98.1
2025-12-31 05:45:00,117
2025-12-31 05:50:00,135
2025-12-31 05:55:00,107
2025-12-31 06:00:00,174
2025-12-31 06:05:00,164
2025-12-31 06:10:00,154
2025-12-31 06:15:00,156
2025-12-31 06:20:00,104
2025-12-31 06:25:00,131
2025-12-31 06:30:00,174
2025-12-31 06:35:00,120
2025-12-31 06:40:00,166
2025-12-31 06:45:00,260
2025-12-31 06:50:00,204
2025-12-31 06:55:00,184
2025-12-31 07:00:00,196
2025-12-31 07:05:00,217
2025-12-31 07:10:00,239
2025-12-31 07:15:00,256
2025-12-31 07:20:00,269
2025-12-31 07:25:00,197
2025-12-31 07:30:00,206
2025-12-31 07:35:00,221
2025-12-31 07:40:00,265
2025-12-31 07:45:00,267
2025-12-31 07:50:00,187
2025-12-31 07:55:00,256
2025-12-31 08:00:00,239
2025-12-31 08:05:00,216
2025-12-31 08:10:00,225
2025-12-31 08:15:00,239
2025-12-31 08:20:00,218
2025-12-31 08:25:00,254
2025-12-31 08:30:00,225
2025-12-31 08:35:00,187
2025-12-31 08:40:00,220
2025-12-31 08:45:00,220
2025-12-31 08:50:00,171
2025-12-31 08:55:00,279
2025-12-31 09:00:00,246
2025-12-31 09:05:00,185
2025-12-31 09:10:00,285
2025-12-31 09:15:00,198
2025-12-31 09:20:00,190
2025-12-31 09:25:00,208
2025-12-31 09:30:00,191
2025-12-31 09:35:00,170
2025-12-31 09:40:00,189
2025-12-31 09:45:00,289
2025-12-31 09:50:00,277
2025-12-31 09:55:00,101
2025-12-31 10:00:00,203
2025-12-31 10:05:00,202
2025-12-31 10:10:00,182
2025-12-31 10:15:00,239
2025-12-31 10:20:00,132
2025-12-31 10:25:00,182
2025-12-31 10:30:00,168
2025-12-31 10:35:00,112
2025-12-31 10:40:00,259
2025-12-31 10:45:00,187
2025-12-31 10:50:00,200
2025-12-31 10:55:00,211
2025-12-31 11:00:00,157
2025-12-31 11:05:00,159
2025-12-31 11:10:00,149
2025-12-31 11:15:00,172
2025-12-31 11:20:00,194
2025-12-31 11:25:00,165
2025-12-31 11:30:00,141
2025-12-31 11:35:00,201
2025-12-31 11:40:00,178
2025-12-31 11:45:00,216
2025-12-31 11:50:00,160
2025-12-31 11:55:00,155
2025-12-31 12:00:00,137
2025-12-31 12:05:00,136
2025-12-31 12:10:00,195
2025-12-31 12:15:00,172
2025-12-31 12:20:00,131
2025-12-31 12:25:00,187
2025-12-31 12:30:00,201
2025-12-31 12:35:00,202
2025-12-31 12:40:00,218
2025-12-31 12:45:00,195
2025-12-31 12:50:00,194
2025-12-31 12:55:00,191
2025-12-31 13:00:00,195
2025-12-31 13:05:00,152
2025-12-31 13:10:00,148
2025-12-31 13:15:00,196
2025-12-31 13:20:00,143
2025-12-31 13:25:00,189
2025-12-31 13:30:00,153
2025-12-31 13:35:00,140
2025-12-31 13:40:00,194
2025-12-31 13:45:00,132
2025-12-31 13:50:00,146
2025-12-31 13:55:00,148
2025-12-31 14:00:00,144
2025-12-31 14:05:00,172
2025-12-31 14:10:00,166
2025-12-31 14:15:00,143
2025-12-31 14:20:00,142
2025-12-31 14:25:00,178
2025-12-31 14:30:00,153
2025-12-31 14:35:00,163
2025-12-31 14:40:00,130
2025-12-31 14:45:00,129
2025-12-31 14:50:00,138
2025-12-31 14:55:00,133
2025-12-31 15:00:00,135
2025-12-31 15:05:00,181
2025-12-31 15:10:00,153
2025-12-31 15:15:00,216
2025-12-31 15:20:00,151
2025-12-31 15:25:00,166
2025-12-31 15:30:00,149
2025-12-31 15:35:00,234
2025-12-31 15:40:00,150
2025-12-31 15:45:00,144
2025-12-31 15:50:00,144
